index,x_offset,y_offset,x_advance,y_advance,codepoint
78,0,0,4,0,63492
287,0,0,9,0,63491
84,0,0,14,0,63490
275,0,0,12,0,63489
532,0,0,20,0,63488
465,0,0,4,0,63487
550,0,0,14,0,63486
184,0,0,10,0,63485
478,0,0,16,0,63484
502,0,0,17,0,63483
656,0,0,4,0,63482
449,-1,0,0,0,63481
21,0,0,16,0,63480
538,0,0,12,0,63479
722,1,0,0,0,63478
530,0,0,18,0,63477
212,0,0,6,0,63476
617,0,0,4,0,63475
543,0,0,10,0,63474
189,0,0,11,0,63473
563,0,0,17,0,63472
86,0,-2,0,0,63471
449,-3,0,0,0,63470
620,0,0,4,0,63469
191,0,0,8,0,63468
520,0,0,17,0,63467
86,1,0,0,0,63466
874,0,0,8,0,63465
73,-3,0,0,0,63464
498,0,0,10,0,63463
574,0,0,12,0,63462
211,0,0,11,0,63461
554,0,0,15,0,63460
211,0,0,10,0,63459
204,0,0,9,0,63458
190,0,0,7,0,63457
85,-1,0,0,0,63456
515,0,0,9,0,63455
727,1,0,0,0,63454
92,0,0,12,0,63453
202,0,0,3,0,63452
659,0,0,4,0,63451
618,0,0,4,0,63450
624,0,0,4,0,63449
509,0,0,8,0,63448
6,-2,0,0,0,63447
206,0,0,7,0,63446
423,0,0,8,0,63445
72,0,0,0,0,63444
273,0,0,9,0,63443
622,0,0,4,0,63442
623,0,0,4,0,63441
17,0,0,9,0,63440
93,0,0,13,0,63439
18,0,0,9,0,63438
5,-4,0,0,0,63437
472,0,0,8,0,63436
255,0,0,13,0,63435
721,0,0,0,0,63434
495,0,0,19,0,63433
216,0,0,7,0,63432
643,0,0,4,0,63431
928,0,0,0,0,63430
627,0,0,4,0,63429
658,0,0,4,0,63428
45,0,0,9,0,63427
578,0,0,12,0,63426
544,0,0,14,0,63425
64,0,0,0,0,63424
204,0,0,8,0,63423
193,0,0,8,0,63422
525,0,0,11,0,63421
513,0,0,18,0,63420
86,-2,0,0,0,63419
450,-3,0,0,0,63418
5,-3,0,0,0,63417
99,0,0,9,0,63416
190,0,0,9,0,63415
463,0,0,4,0,63414
53,0,0,6,0,63413
86,0,-1,0,0,63412
638,0,0,4,0,63411
73,-1,0,0,0,63410
86,-1,0,0,0,63409
626,0,0,4,0,63408
94,0,0,9,0,63407
329,0,0,5,0,63406
566,0,0,18,0,63405
748,0,0,4,0,63404
6,-4,0,0,0,63403
204,0,0,10,0,63402
569,0,0,12,0,63401
74,-1,0,0,0,63400
118,0,0,12,0,63399
512,0,0,9,0,63398
85,-3,0,0,0,63397
453,-1,0,0,0,63396
546,0,0,16,0,63395
270,0,0,10,0,63394
743,0,0,4,0,63393
362,0,0,8,0,63392
625,0,0,4,0,63391
442,0,0,4,0,63390
362,0,0,7,0,63389
347,0,0,6,0,63388
443,0,0,0,0,63387
470,-1,0,0,0,63386
446,0,0,0,0,63385
85,-2,0,0,0,63384
870,0,0,0,0,63383
74,-3,0,0,0,63382
455,0,0,4,0,63381
260,0,0,11,0,63380
661,0,0,4,0,63379
181,-5,0,0,0,63378
452,-3,0,0,0,63377
350,0,0,6,0,63376
503,0,0,20,0,63375
657,0,0,4,0,63374
722,0,0,0,0,63373
86,-4,0,0,0,63372
739,0,0,0,0,63371
6,-6,0,0,0,63370
475,0,0,9,0,63369
71,-1,0,0,0,63368
348,0,0,6,0,63367
552,0,0,17,0,63366
551,0,0,10,0,63365
216,0,0,6,0,63364
71,-2,0,0,0,63363
56,0,0,12,0,63362
198,0,0,4,0,63361
86,-2,-4,0,0,63360
572,0,0,15,0,63359
703,-1,0,0,0,63358
451,0,0,0,0,63357
738,0,0,0,0,63356
742,0,0,4,0,63355
233,0,0,9,0,63354
534,0,0,16,0,63353
327,0,0,9,0,63352
22,0,0,16,0,63351
86,-3,0,0,0,63350
458,0,0,4,0,63349
209,0,0,5,0,63348
85,3,0,0,0,63347
242,0,0,10,0,63346
352,0,0,5,0,63345
628,0,0,4,0,63344
514,0,0,9,0,63343
665,0,0,0,0,63342
524,0,0,15,0,63341
499,0,0,18,0,63340
757,0,0,4,0,63339
722,-1,0,0,0,63338
279,0,0,9,0,63337
314,0,0,12,0,63336
195,0,0,9,0,63335
637,0,0,4,0,63334
16,0,0,11,0,63333
100,0,0,13,0,63332
361,0,0,6,0,63331
733,0,0,0,0,63330
452,-1,0,0,0,63329
240,0,0,6,0,63328
430,0,0,9,0,63327
667,-3,0,0,0,63326
356,0,0,7,0,63325
228,0,0,8,0,63324
470,-3,0,0,0,63323
539,0,0,12,0,63322
425,0,0,9,0,63321
181,-2,0,0,0,63320
267,0,0,9,0,63319
242,0,0,9,0,63318
645,0,0,4,0,63317
479,0,0,16,0,63316
222,0,0,10,0,63315
750,0,0,4,0,63314
413,0,0,9,0,63313
674,-2,0,0,0,63312
5,-2,0,0,0,63311
228,0,0,9,0,63310
76,-2,0,0,0,63309
556,0,0,17,0,63308
667,0,0,0,0,63307
86,-1,-3,0,0,63306
364,0,0,9,0,63305
357,0,0,5,0,63304
860,0,0,0,0,63303
466,0,0,4,0,63302
727,-1,0,0,0,63301
259,0,0,10,0,63300
723,0,0,0,0,63299
351,0,0,6,0,63298
571,0,0,11,0,63297
927,0,0,0,0,63296
456,0,0,4,0,63295
629,0,0,4,0,63294
5,-6,0,0,0,63293
335,0,0,9,0,63292
508,0,0,8,0,63291
221,0,0,9,0,63290
158,0,0,10,0,63289
449,-2,0,0,0,63288
346,0,0,8,0,63287
72,-3,0,0,0,63286
496,0,0,20,0,63285
727,0,0,0,0,63284
404,0,0,8,0,63283
220,0,0,6,0,63282
723,-1,0,0,0,63281
756,0,0,4,0,63280
453,-3,0,0,0,63279
925,0,0,0,0,63278
703,-2,0,0,0,63277
354,0,0,6,0,63276
703,0,0,0,0,63275
706,0,0,0,0,63274
755,0,0,4,0,63273
505,0,0,16,0,63272
431,0,0,9,0,63271
715,0,0,0,0,63270
281,0,0,11,0,63269
165,0,0,9,0,63268
480,0,0,12,0,63267
333,0,0,6,0,63266
363,0,0,6,0,63265
537,0,0,8,0,63264
330,0,0,5,0,63263
447,0,0,0,0,63262
207,0,0,4,0,63261
262,0,0,13,0,63260
443,-3,0,0,0,63259
715,-1,0,0,0,63258
665,-1,0,0,0,63257
177,0,0,10,0,63256
285,0,0,9,0,63255
706,-1,0,0,0,63254
365,0,0,9,0,63253
291,0,0,12,0,63252
248,0,0,11,0,63251
117,0,0,5,0,63250
616,0,0,4,0,63249
740,0,0,4,0,63248
90,0,0,0,0,63247
859,0,0,0,0,63246
856,-2,0,0,0,63245
86,1,-2,0,0,63244
258,0,0,10,0,63243
644,0,0,4,0,63242
169,0,0,9,0,63241
86,0,-3,0,0,63240
355,0,0,8,0,63239
228,0,0,7,0,63238
646,0,0,4,0,63237
85,-6,0,0,0,63236
424,0,0,8,0,63235
747,0,0,4,0,63234
541,0,0,14,0,63233
746,0,0,4,0,63232
137,0,0,12,0,63231
242,0,0,8,0,63230
160,0,0,12,0,63229
220,0,0,7,0,63228
172,0,0,9,0,63227
85,-5,0,0,0,63226
474,0,0,9,0,63225
63,0,0,4,0,63224
62,0,0,0,0,63223
200,0,0,8,0,63222
336,0,0,10,0,63221
516,0,0,9,0,63220
88,0,0,0,0,63219
86,-1,-4,0,0,63218
738,-1,0,0,0,63217
72,1,0,0,0,63216
64,-1,0,0,0,63215
443,-1,0,0,0,63214
174,0,0,9,0,63213
176,0,0,9,0,63212
519,0,0,9,0,63211
636,0,0,4,0,63210
753,0,0,4,0,63209
642,0,0,4,0,63208
459,0,0,4,0,63207
738,-3,0,0,0,63206
354,0,0,5,0,63205
639,0,0,4,0,63204
446,-3,0,0,0,63203
359,0,0,8,0,63202
173,0,0,11,0,63201
518,0,0,17,0,63200
555,0,0,15,0,63199
188,0,0,5,0,63198
212,0,0,4,0,63197
102,0,0,0,0,63196
235,0,0,7,0,63195
446,-1,0,0,0,63194
752,0,0,4,0,63193
268,0,0,11,0,63192
873,0,0,8,0,63191
650,0,0,4,0,63190
167,0,0,8,0,63189
353,0,0,10,0,63188
178,0,0,8,0,63187
406,0,0,8,0,63186
159,0,0,11,0,63185
926,0,0,0,0,63184
328,0,0,10,0,63183
739,-3,0,0,0,63182
477,0,0,16,0,63181
170,0,0,9,0,63180
454,0,0,0,0,63179
451,-1,0,0,0,63178
72,-1,0,0,0,63177
647,0,0,4,0,63176
87,0,0,0,0,63175
130,0,0,9,0,63174
194,0,0,9,0,63173
739,-1,0,0,0,63172
444,0,0,0,0,63171
85,4,0,0,0,63170
775,0,0,4,0,63169
715,-2,0,0,0,63168
664,0,0,4,0,63167
181,-6,0,0,0,63166
433,0,0,9,0,63165
476,0,0,16,0,63164
473,0,0,9,0,63163
83,0,0,4,0,63162
334,0,0,11,0,63161
138,0,0,16,0,63160
368,0,0,9,0,63159
929,0,0,0,0,63158
931,0,0,0,0,63157
662,0,0,4,0,63156
175,0,0,11,0,63155
415,0,0,9,0,63154
187,0,0,10,0,63153
223,0,0,4,0,63152
265,0,0,9,0,63151
86,1,-4,0,0,63150
8,0,0,12,0,63149
706,-2,0,0,0,63148
758,0,0,4,0,63147
784,0,0,4,0,63146
432,0,0,9,0,63145
103,0,0,0,0,63144
234,0,0,9,0,63143
282,0,0,12,0,63142
181,-4,0,0,0,63141
129,0,0,7,0,63140
300,0,0,12,0,63139
131,0,0,9,0,63138
451,-3,0,0,0,63137
730,0,0,8,0,63136
749,0,0,4,0,63135
751,0,0,4,0,63134
85,-4,0,0,0,63133
127,0,0,9,0,63132
930,0,0,0,0,63131
162,0,0,8,0,63130
426,0,0,12,0,63129
101,0,0,11,0,63128
141,0,0,9,0,63127
139,0,0,8,0,63126
128,0,0,11,0,63125
73,-4,0,0,0,63124
724,0,0,0,0,63123
736,0,0,0,0,63122
6,-5,0,0,0,63121
166,0,0,10,0,63120
263,0,0,12,0,63119
90,-1,0,0,0,63118
567,0,0,9,0,63117
408,0,0,9,0,63116
90,2,0,0,0,63115
156,0,0,9,0,63114
210,0,0,6,0,63113
537,0,0,6,0,63112
865,0,0,0,0,63111
872,0,0,0,0,63110
250,0,0,6,0,63109
760,0,0,4,0,63108
770,0,0,4,0,63107
427,0,0,8,0,63106
447,-1,0,0,0,63105
280,0,0,6,0,63104
510,0,0,8,0,63103
82,0,0,4,0,63102
89,0,0,0,0,63101
294,0,0,13,0,63100
409,0,0,8,0,63099
90,1,0,0,0,63098
680,0,0,0,0,63097
91,0,0,0,0,63096
447,-3,0,0,0,63095
731,0,0,13,0,63094
226,0,0,6,0,63093
119,0,0,12,0,63092
665,-3,0,0,0,63091
171,0,0,11,0,63090
671,0,0,0,0,63089
674,0,0,0,0,63088
74,-2,0,0,0,63087
319,0,0,6,0,63086
537,0,0,7,0,63085
62,-3,0,0,0,63084
360,0,0,11,0,63083
164,0,0,11,0,63082
337,0,0,9,0,63081
0,0,0,9,0,63080
443,-4,0,0,0,63079
69,1,0,0,0,63078
64,1,0,0,0,63077
305,0,0,9,0,63076
769,0,0,4,0,63075
231,0,0,8,0,63074
445,0,0,0,0,63073
733,-1,0,0,0,63072
90,1,-1,0,0,63071
452,-2,0,0,0,63070
70,1,0,0,0,63069
448,0,0,0,0,63068
948,0,0,0,0,63067
709,-2,0,0,0,63066
163,0,0,9,0,63065
681,0,0,0,0,63064
293,0,0,12,0,63063
709,-1,0,0,0,63062
88,-1,0,0,0,63061
246,0,0,5,0,63060
649,0,0,4,0,63059
168,0,0,10,0,63058
147,0,0,9,0,63057
295,0,0,9,0,63056
668,-3,0,0,0,63055
86,-2,-3,0,0,63054
157,0,0,10,0,63053
738,-2,0,0,0,63052
151,0,0,16,0,63051
126,0,0,9,0,63050
120,0,0,16,0,63049
4,0,0,0,0,63048
62,-1,0,0,0,63047
725,-2,0,0,0,63046
140,0,0,8,0,63045
125,0,0,12,0,63044
437,0,0,4,0,63043
745,0,0,4,0,63042
733,-3,0,0,0,63041
73,-6,0,0,0,63040
102,1,0,0,0,63039
934,0,0,0,0,63038
457,0,0,4,0,63037
666,-1,0,0,0,63036
728,1,0,0,0,63035
251,0,0,6,0,63034
253,0,0,7,0,63033
252,0,0,6,0,63032
358,0,0,6,0,63031
444,-3,0,0,0,63030
72,-2,0,0,0,63029
429,0,0,8,0,63028
868,0,0,0,0,63027
292,0,0,11,0,63026
121,0,0,16,0,63025
674,-1,0,0,0,63024
765,0,0,0,0,63023
247,0,0,8,0,63022
674,1,0,0,0,63021
869,0,0,0,0,63020
754,0,0,4,0,63019
641,0,0,4,0,63018
229,0,0,8,0,63017
444,-1,0,0,0,63016
88,-3,0,0,0,63015
450,-2,0,0,0,63014
947,0,0,0,0,63013
75,-4,0,0,0,63012
249,0,0,6,0,63011
71,1,0,0,0,63010
91,1,0,0,0,63009
391,0,0,10,0,63008
371,0,0,10,0,63007
87,-3,0,0,0,63006
152,0,0,16,0,63005
777,0,0,4,0,63004
148,0,0,9,0,63003
142,0,0,12,0,63002
241,0,0,5,0,63001
668,0,0,0,0,63000
196,0,0,9,0,62999
230,0,0,8,0,62998
122,0,0,12,0,62997
87,-1,0,0,0,62996
678,-2,0,0,0,62995
454,-1,0,0,0,62994
75,-6,0,0,0,62993
225,0,0,10,0,62992
161,0,0,12,0,62991
182,0,0,0,0,62990
766,0,0,0,0,62989
651,0,0,4,0,62988
73,-2,0,0,0,62987
878,0,0,8,0,62986
306,0,0,9,0,62985
227,0,0,11,0,62984
736,-3,0,0,0,62983
733,-6,0,0,0,62982
236,0,0,5,0,62981
245,0,0,5,0,62980
243,0,0,6,0,62979
932,0,0,0,0,62978
102,-1,0,0,0,62977
470,-2,0,0,0,62976
678,0,0,0,0,62975
882,0,0,11,0,62974
481,0,0,12,0,62973
776,0,0,4,0,62972
734,0,0,0,0,62971
89,-3,0,0,0,62970
446,-2,0,0,0,62969
312,0,0,9,0,62968
737,0,0,0,0,62967
5,-5,0,0,0,62966
680,-3,0,0,0,62965
64,-2,0,0,0,62964
871,0,0,0,0,62963
123,0,0,12,0,62962
884,0,0,10,0,62961
962,0,0,0,0,62960
946,0,0,0,0,62959
124,0,0,9,0,62958
767,0,0,4,0,62957
785,0,0,4,0,62956
315,0,0,9,0,62955
735,0,0,4,0,62954
6,-7,0,0,0,62953
239,0,0,6,0,62952
91,1,-1,0,0,62951
678,1,0,0,0,62950
438,0,0,4,0,62949
91,-1,0,0,0,62948
648,0,0,4,0,62947
309,0,0,10,0,62946
75,-5,0,0,0,62945
924,0,0,0,0,62944
76,-4,0,0,0,62943
443,-6,0,0,0,62942
759,0,0,4,0,62941
434,0,0,0,0,62940
86,-1,-2,0,0,62939
883,0,0,12,0,62938
881,0,0,0,0,62937
880,0,0,10,0,62936
879,0,0,11,0,62935
877,0,0,8,0,62934
876,0,0,8,0,62933
875,0,0,8,0,62932
961,0,0,0,0,62931
960,0,0,0,0,62930
959,0,0,0,0,62929
958,0,0,0,0,62928
957,0,0,0,0,62927
956,0,0,0,0,62926
955,0,0,0,0,62925
954,0,0,0,0,62924
953,0,0,0,0,62923
952,0,0,0,0,62922
951,0,0,0,0,62921
950,0,0,0,0,62920
949,0,0,0,0,62919
945,0,0,0,0,62918
729,1,0,0,0,62917
414,0,0,9,0,62916
679,0,0,0,0,62915
707,0,0,0,0,62914
673,0,0,0,0,62913
76,-6,0,0,0,62912
640,0,0,4,0,62911
435,0,0,0,0,62910
787,0,0,4,0,62909
232,0,0,9,0,62908
701,0,0,7,0,62907
103,1,0,0,0,62906
460,0,0,4,0,62905
670,0,0,0,0,62904
682,0,0,0,0,62903
143,0,0,13,0,62902
736,-4,0,0,0,62901
866,0,0,0,0,62900
678,-1,0,0,0,62899
680,-1,0,0,0,62898
237,0,0,6,0,62897
855,0,0,0,0,62896
467,0,0,4,0,62895
766,-1,0,0,0,62894
411,0,0,9,0,62893
744,0,0,4,0,62892
87,-2,0,0,0,62891
445,-3,0,0,0,62890
399,0,0,8,0,62889
321,0,0,12,0,62888
103,-1,0,0,0,62887
91,2,0,0,0,62886
470,-6,0,0,0,62885
410,0,0,8,0,62884
702,-2,0,0,0,62883
686,0,0,11,0,62882
86,-2,-2,0,0,62881
666,0,0,0,0,62880
449,-4,0,0,0,62879
704,-1,0,0,0,62878
450,-4,0,0,0,62877
307,0,0,11,0,62876
765,-3,0,0,0,62875
395,0,0,5,0,62874
303,0,0,8,0,62873
672,0,0,0,0,62872
660,0,0,4,0,62871
668,-1,0,0,0,62870
445,-1,0,0,0,62869
397,0,0,11,0,62868
470,-5,0,0,0,62867
318,0,0,9,0,62866
450,-5,0,0,0,62865
680,1,0,0,0,62864
89,-1,0,0,0,62863
443,-2,0,0,0,62862
782,0,0,4,0,62861
296,0,0,9,0,62860
224,0,0,5,0,62859
779,0,0,4,0,62858
669,-1,0,0,0,62857
382,0,0,9,0,62856
434,-3,0,0,0,62855
103,-3,0,0,0,62854
704,0,0,0,0,62853
150,0,0,16,0,62852
149,0,0,16,0,62851
322,0,0,9,0,62850
146,0,0,9,0,62849
76,-5,0,0,0,62848
448,-1,0,0,0,62847
448,-3,0,0,0,62846
739,-2,0,0,0,62845
453,-5,0,0,0,62844
