index,x_offset,y_offset,x_advance,y_advance,codepoint
350,0,0,8,0,61822
65,-3,0,0,0,61821
436,0,0,14,0,61820
658,0,0,0,0,61819
238,0,0,12,0,61818
672,-1,0,0,0,61817
131,-2,0,0,0,61816
124,0,0,9,0,61815
411,-1,0,0,0,61814
114,0,0,9,0,61813
678,0,0,8,0,61812
298,0,0,6,0,61811
359,0,0,7,0,61810
574,0,0,16,0,61809
369,0,0,7,0,61808
618,0,0,0,0,61807
293,0,0,6,0,61806
396,0,0,11,0,61805
276,0,0,7,0,61804
417,-1,0,0,0,61803
127,0,0,11,0,61802
571,0,0,11,0,61801
218,0,0,13,0,61800
70,-9,0,0,0,61799
87,0,0,13,0,61798
60,-4,0,0,0,61797
300,0,0,7,0,61796
88,0,0,13,0,61795
4,-1,0,0,0,61794
70,-4,0,0,0,61793
595,0,0,8,0,61792
93,0,0,0,0,61791
576,0,0,10,0,61790
171,0,0,9,0,61789
55,-7,0,0,0,61788
292,0,0,7,0,61787
14,0,0,11,0,61786
89,0,0,0,0,61785
573,0,0,13,0,61784
281,0,0,13,0,61783
558,0,0,13,0,61782
577,0,0,13,0,61781
55,2,0,0,0,61780
217,0,0,8,0,61779
659,0,0,0,0,61778
486,0,0,10,0,61777
208,0,0,8,0,61776
349,0,0,8,0,61775
65,-4,0,0,0,61774
98,0,0,10,0,61773
55,-3,0,0,0,61772
94,0,0,0,0,61771
92,0,0,0,0,61770
91,0,0,0,0,61769
90,0,0,0,0,61768
62,1,-1,0,0,61767
675,0,0,0,0,61766
202,0,0,8,0,61765
572,0,0,17,0,61764
297,0,0,10,0,61763
117,0,0,11,0,61762
361,0,0,7,0,61761
115,0,0,9,0,61760
580,0,0,10,0,61759
112,0,0,7,0,61758
499,0,0,9,0,61757
110,0,0,9,0,61756
275,0,0,9,0,61755
683,0,0,8,0,61754
682,0,0,8,0,61753
215,0,0,8,0,61752
213,0,0,11,0,61751
279,0,0,7,0,61750
557,0,0,13,0,61749
677,0,0,8,0,61748
61,1,-1,0,0,61747
55,1,-1,0,0,61746
109,0,0,13,0,61745
565,0,0,11,0,61744
280,0,0,12,0,61743
406,0,0,4,0,61742
351,0,0,16,0,61741
560,0,0,15,0,61740
613,0,0,0,0,61739
5,-5,0,0,0,61738
676,0,0,0,0,61737
66,-2,0,0,0,61736
63,-2,0,0,0,61735
128,0,0,10,0,61734
525,0,0,9,0,61733
429,-1,0,0,0,61732
505,0,0,11,0,61731
422,0,0,4,0,61730
119,0,0,9,0,61729
570,0,0,14,0,61728
125,0,0,11,0,61727
126,0,0,9,0,61726
231,0,0,12,0,61725
123,0,0,12,0,61724
521,0,0,10,0,61723
55,-1,0,0,0,61722
579,0,0,11,0,61721
288,0,0,10,0,61720
419,0,0,0,0,61719
429,2,0,0,0,61718
131,-5,0,0,0,61717
308,0,0,9,0,61716
170,0,0,8,0,61715
113,0,0,9,0,61714
111,0,0,10,0,61713
253,0,0,8,0,61712
679,0,0,8,0,61711
65,-5,0,0,0,61710
252,0,0,8,0,61709
94,-1,0,0,0,61708
66,4,5,0,0,61707
66,2,2,0,0,61706
278,0,0,8,0,61705
247,0,0,13,0,61704
169,0,0,8,0,61703
63,-3,0,0,0,61702
70,-3,0,0,0,61701
509,0,0,10,0,61700
167,0,0,13,0,61699
299,0,0,6,0,61698
412,-1,0,0,0,61697
242,0,0,10,0,61696
172,0,0,6,0,61695
673,-4,0,0,0,61694
241,0,0,12,0,61693
666,0,0,0,0,61692
673,-3,0,0,0,61691
437,0,0,18,0,61690
4,2,2,0,0,61689
672,0,0,0,0,61688
66,-5,0,0,0,61687
62,-2,0,0,0,61686
413,0,0,0,0,61685
304,0,0,7,0,61684
62,-4,0,0,0,61683
416,-1,0,0,0,61682
